rank,path,loc,weight,impact_score,cumulative_migrated_ts_lines,projected_rust_percent_after_lane
369,systems/workflow/orchestron/adversarial_lane.ts,319,2.2,701.8,264921,70.272
370,systems/ops/architecture_refinement_guard.ts,290,2.4,696,265211,70.347
371,systems/fractal/morph_planner.ts,409,1.7,695.3,265620,70.454
372,systems/security/skill_install_enforcer.ts,278,2.5,695,265898,70.527
373,systems/sensory/value_of_information_collection_planner.ts,344,2,688,266242,70.616
374,systems/sensory/gold_eval_blind_scoring_lane.ts,342,2,684,266584,70.706
375,systems/ops/command_registry_surface_contract.ts,283,2.4,679.2,266867,70.779
376,systems/contracts/soul_contracts.ts,522,1.3,678.6,267389,70.916
377,systems/security/thorn_swarm_protocol.ts,271,2.5,677.5,267660,70.986
378,lib/ternary_belief_engine.ts,451,1.5,676.5,268111,71.104
379,systems/sensory/distribution_shift_decomposition_engine.ts,294,2.3,676.2,268405,71.181
380,systems/ops/ts_clone_drift_report.ts,307,2.2,675.4,268712,71.261
381,systems/autonomy/autophagy_baseline_guard.ts,225,3,675,268937,71.319
382,systems/ops/protheus_status_dashboard.ts,304,2.2,668.8,269241,71.399
383,systems/storm/creator_optin_ledger.ts,665,1,665,269906,71.572
384,systems/symbiosis/pre_neuralink_interface.ts,659,1,659,270565,71.744
385,systems/ops/protheus_version_cli.ts,274,2.4,657.6,270839,71.816
386,systems/ops/pipeline_handoff_score.ts,273,2.4,655.2,271112,71.887
387,systems/spine/heartbeat_trigger.ts,233,2.8,652.4,271345,71.948
388,systems/ops/protheus_core_rust_binding_plane.ts,240,2.7,648,271585,72.01
389,systems/spawn/seed_spawn_lineage.ts,462,1.4,646.8,272047,72.131
390,systems/memory/cross_cell_exchange_plane.ts,281,2.3,646.3,272328,72.204
391,systems/sensory/feature_data_reproducibility_contract.ts,323,2,646,272651,72.288
392,systems/security/external_security_cycle.ts,258,2.5,645,272909,72.356
393,systems/security/workspace_dump_guard.ts,258,2.5,645,273167,72.423
394,systems/fractal/warden/complexity_warden_meta_organ.ts,379,1.7,644.3,273546,72.522
395,systems/sensory/abstain_uncertainty_contract.ts,322,2,644,273868,72.606
396,systems/sensory/causal_vs_correlation_signal_scorer.ts,321,2,642,274189,72.69
397,systems/ops/docs_coverage_gate.ts,267,2.4,640.8,274456,72.759
398,systems/ops/openfang_parity_runtime.ts,266,2.4,638.4,274722,72.829
399,systems/attribution/value_attribution_primitive.ts,635,1,635,275357,72.994
400,systems/ops/host_profile_conformance_formal_gate.ts,263,2.4,631.2,275620,73.063
401,systems/ops/queue_hygiene_summary.ts,263,2.4,631.2,275883,73.131
402,systems/security/directive_gate.ts,252,2.5,630,276135,73.197
403,systems/ops/mobile_competitive_benchmark_matrix.ts,260,2.4,624,276395,73.265
404,systems/security/architecture_guard.ts,249,2.5,622.5,276644,73.33
405,systems/ops/wasi2_execution_completeness_gate.ts,259,2.4,621.6,276903,73.398
406,systems/weaver/drift_aware_revenue_optimizer.ts,345,1.8,621,277248,73.488
407,systems/continuity/resurrection_protocol.ts,620,1,620,277868,73.649
408,systems/sensory/latent_intent_inference_graph.ts,310,2,620,278178,73.73
409,systems/eye/eye_kernel.ts,618,1,618,278796,73.891
410,systems/nursery/nursery_bootstrap.ts,618,1,618,279414,74.053
411,systems/security/log_redaction_guard.ts,247,2.5,617.5,279661,74.117
412,systems/ops/memory_snapshot_ignore_gate.ts,256,2.4,614.4,279917,74.184
413,systems/economy/protheus_token_engine.ts,361,1.7,613.7,280278,74.278
414,systems/security/rsi_git_patch_self_mod_gate.ts,245,2.5,612.5,280523,74.342
415,systems/weaver/monoculture_guard.ts,340,1.8,612,280863,74.431
416,systems/ops/protheus_core_runtime_envelope.ts,226,2.7,610.2,281089,74.489
417,systems/sensory/ground_truth_label_adjudication_lane.ts,305,2,610,281394,74.569
418,systems/sensory/multimodal_signal_adapter_plane.ts,305,2,610,281699,74.649
419,systems/continuity/session_continuity_vault.ts,608,1,608,282307,74.807
420,systems/ops/scale_envelope_baseline.ts,253,2.4,607.2,282560,74.873
421,systems/ops/autotest_recipe_release.ts,275,2.2,605,282835,74.945
422,systems/weaver/metric_schema.ts,336,1.8,604.8,283171,75.033
423,systems/sensory/champion_challenger_detector_promotion.ts,302,2,604,283473,75.111
424,systems/ops/personal_protheus_installer.ts,251,2.4,602.4,283724,75.177
425,systems/sensory/causal_validation_gate_high_impact.ts,301,2,602,284025,75.255
426,systems/autonomy/backfill_signal_quality.ts,200,3,600,284225,75.308
427,systems/autonomy/high_tier_mutation_quorum_gate.ts,200,3,600,284425,75.36
428,systems/primitives/iterative_repair_primitive.ts,374,1.6,598.4,284799,75.457
429,systems/ops/simplicity_offset_backfill.ts,249,2.4,597.6,285048,75.522
430,systems/security/request_ingress.ts,239,2.5,597.5,285287,75.585
431,systems/autonomy/doctor_forge_micro_debug_lane.ts,213,2.8,596.4,285500,75.64
432,systems/security/psycheforge/psycheforge_organ.ts,237,2.5,592.5,285737,75.702
433,systems/sensory/adversarial_hypothesis_challenger.ts,296,2,592,286033,75.779
434,systems/security/conflict_marker_guard.ts,236,2.5,590,286269,75.841
435,systems/fractal/evolution_arena.ts,346,1.7,588.2,286615,75.931
436,systems/ops/data_scope_boundary_check.ts,244,2.4,585.6,286859,75.995
437,systems/memory/observational_compression_layer.ts,254,2.3,584.2,287113,76.061
438,systems/ops/empty_fort_integrity_guard.ts,243,2.4,583.2,287356,76.124
439,systems/ops/platform_universal_abstraction_matrix.ts,243,2.4,583.2,287599,76.188
440,systems/fractal/introspection_map.ts,343,1.7,583.1,287942,76.277
441,systems/sensory/counterfactual_signal_replay.ts,291,2,582,288233,76.353
442,systems/ops/compatibility_tail_retirement.ts,242,2.4,580.8,288475,76.416
443,systems/observability/slo_alert_router.ts,579,1,579,289054,76.567
444,systems/ops/dr_gameday_gate.ts,240,2.4,576,289294,76.63
445,systems/economy/donor_mining_dashboard.ts,410,1.4,574,289704,76.737
446,systems/sensory/ensemble_disagreement_escalation_lane.ts,285,2,570,289989,76.811
447,systems/actuation/adapter_defragmentation.ts,295,1.9,560.5,290284,76.888
448,systems/security/llm_gateway_guard.ts,223,2.5,557.5,290507,76.946
449,systems/primitives/interactive_desktop_session_primitive.ts,348,1.6,556.8,290855,77.037
450,systems/ops/enterprise_readiness_pack.ts,232,2.4,556.8,291087,77.098
451,systems/fractal/symbiotic_fusion_chamber.ts,327,1.7,555.9,291414,77.183
452,systems/ops/public_repo_presentation_pass.ts,231,2.4,554.4,291645,77.243
453,systems/ops/state_kernel_dual_write.ts,231,2.4,554.4,291876,77.303
454,systems/sensory/sensitivity_privacy_aware_scoring_contract.ts,277,2,554,292153,77.376
455,systems/fractal/genome_ledger.ts,325,1.7,552.5,292478,77.46
456,systems/ops/relocatable_path_contract.ts,230,2.4,552,292708,77.52
457,systems/autonomy/inversion_semantic_matcher.ts,184,3,552,292892,77.568
458,systems/personas/pre_commit_lens_gate.ts,262,2.1,550.2,293154,77.637
459,systems/sensory/detector_rollback_migration_safety_contract.ts,275,2,550,293429,77.709
460,systems/ops/hybrid_interface_stability_contract.ts,228,2.4,547.2,293657,77.768
461,systems/budget/capital_allocation_organ.ts,546,1,546,294203,77.91
462,systems/autonomy/slo_runbook_check.ts,182,3,546,294385,77.958
463,systems/security/startup_attestation_boot_gate.ts,236,2.3,542.8,294621,78.02
464,systems/hardware/surface_budget_controller.ts,417,1.3,542.1,295038,78.128
465,systems/ops/profile_compatibility_gate.ts,225,2.4,540,295263,78.187
466,systems/hardware/attested_assimilation_plane.ts,673,0.8,538.4,295936,78.363
467,systems/sensory/analysis_quality_slo_contract.ts,268,2,536,296204,78.432
468,systems/ops/public_collaboration_surface_pack.ts,223,2.4,535.2,296427,78.491
469,systems/memory/index.ts,232,2.3,533.6,296659,78.551
470,systems/forge/forge_organ.ts,381,1.4,533.4,297040,78.651
471,systems/ops/rust_workspace_quality_gate.ts,222,2.4,532.8,297262,78.708
472,systems/security/execution_sandbox_rust_wasm_coprocessor_lane.ts,213,2.5,532.5,297475,78.764
473,systems/autonomy/backlog_autoscale_rust_bridge.ts,177,3,531,297652,78.81
474,systems/ops/guard_check_registry.ts,221,2.4,530.4,297873,78.868
475,systems/security/directive_compiler.ts,211,2.5,527.5,298084,78.923
476,systems/primitives/primitive_runtime.ts,329,1.6,526.4,298413,79.009
477,systems/sensory/active_learning_uncertainty_queue.ts,263,2,526,298676,79.077
478,systems/red_legion/command_center.ts,309,1.7,525.3,298985,79.158
479,systems/ops/benchmark_autonomy_gate.ts,218,2.4,523.2,299203,79.215
480,systems/security/mcp_a2a_venom_contract_gate.ts,209,2.5,522.5,299412,79.269
481,systems/research/research_organ.ts,521,1,521,299933,79.405
482,lib/egress_gateway.ts,434,1.2,520.8,300367,79.518
483,systems/ops/pinnacle_integration_contract_check.ts,217,2.4,520.8,300584,79.575
484,systems/ops/protheus_command_list.ts,217,2.4,520.8,300801,79.632
485,systems/ops/requirement_conformance_gate.ts,217,2.4,520.8,301018,79.688
486,systems/actuation/claw_registry.ts,274,1.9,520.6,301292,79.76
487,systems/redteam/quantum_security_primitive_synthesis.ts,520,1,520,301812,79.895
488,systems/memory/memory_fallback_retirement_gate.ts,226,2.3,519.8,302038,79.954
489,systems/sensory/offline_statistical_lab_artifact_bridge.ts,259,2,518,302297,80.022
490,systems/ops/entrypoint_runtime_contract.ts,214,2.4,513.6,302511,80.078
491,systems/security/critical_runtime_formal_depth_pack.ts,204,2.5,510,302715,80.131
492,systems/sensory/cross_objective_interference_guard.ts,254,2,508,302969,80.197
493,systems/security/dire_case_emergency_autonomy_protocol.ts,203,2.5,507.5,303172,80.25
494,systems/primitives/explanation_auto_emit.ts,317,1.6,507.2,303489,80.333
495,systems/ops/rust_dual_logic_guard.ts,211,2.4,506.4,303700,80.388
496,systems/security/required_checks_policy_guard.ts,220,2.3,506,303920,80.445
497,systems/security/policy_rootd.ts,218,2.3,501.4,304138,80.502
498,systems/hybrid/mobile/protheus_mobile_adapter.ts,358,1.4,501.2,304496,80.596
499,systems/ops/rsi_control_plane_cli_surface_contract.ts,208,2.4,499.2,304704,80.65
500,systems/soul/soul_continuity_adapter.ts,499,1,499,305203,80.78
501,systems/research/offline_r_analytics_runner.ts,498,1,498,305701,80.91
502,systems/strategy/strategy_learner.ts,383,1.3,497.9,306084,81.01
503,systems/obsidian/obsidian_bridge.ts,495,1,495,306579,81.139
504,systems/workflow/inflight_mutation_engine.ts,197,2.5,492.5,306776,81.19
505,systems/memory/memory_recall.ts,214,2.3,492.2,306990,81.246
506,systems/helix/confirmed_malice_quarantine.ts,492,1,492,307482,81.374
507,systems/memory/hybrid_memory_engine.ts,188,2.6,488.8,307670,81.424
508,systems/adaptive/core/layer_store.ts,486,1,486,308156,81.55
509,systems/eye/subsumption_registry.ts,485,1,485,308641,81.677
510,systems/ops/readiness_bridge_pack.ts,202,2.4,484.8,308843,81.73
511,systems/autonomy/motivational_state_vector.ts,160,3,480,309003,81.771
512,systems/nursery/training_quarantine_loop.ts,478,1,478,309481,81.896
513,lib/strategy_campaign_scheduler.ts,397,1.2,476.4,309878,82
514,systems/science/scientific_mode_v4.ts,474,1,474,310352,82.123
515,systems/memory/memory_layer_guard.ts,206,2.3,473.8,310558,82.177
516,systems/polyglot/polyglot_service_adapter.ts,472,1,472,311030,82.3
517,systems/ops/state_tiering_contract.ts,196,2.4,470.4,311226,82.351
518,lib/upgrade_lane_runtime.ts,391,1.2,469.2,311617,82.453
519,systems/adaptive/sensory/eyes/focus_trigger_store.ts,469,1,469,312086,82.576
520,systems/hardware/embodiment_layer.ts,463,1,463,312549,82.696
521,systems/continuity/active_state_bridge.ts,461,1,461,313010,82.817
522,systems/distributed/deterministic_control_plane.ts,285,1.6,456,313295,82.891
523,systems/ops/ci_quality_scorecard.ts,190,2.4,456,313485,82.94
524,systems/economy/tithe_engine.ts,268,1.7,455.6,313753,83.01
525,systems/security/integrity_reseal_assistant.ts,182,2.5,455,313935,83.058
526,systems/actuation/eyes_create_adapter.ts,239,1.9,454.1,314174,83.12
527,systems/security/rust_security_gate.ts,181,2.5,452.5,314355,83.167
528,systems/strategy/strategy_principles.ts,348,1.3,452.4,314703,83.258
529,systems/autonomy/self_change_failsafe.ts,150,3,450,314853,83.297
530,systems/ops/openclaw_backup_retention.ts,186,2.4,446.4,315039,83.346
531,systems/science/meta_science_active_learning_loop.ts,444,1,444,315483,83.462
532,systems/budget/global_cost_governor.ts,439,1,439,315922,83.576
533,systems/ops/spine_kernel_budget_check.ts,182,2.4,436.8,316104,83.624
534,systems/sensory/adaptive_layer_guard.ts,218,2,436,316322,83.681
535,systems/economy/global_directive_fund.ts,309,1.4,432.6,316631,83.761
536,systems/memory/dynamic_memory_embedding_adapter.ts,188,2.3,432.4,316819,83.81
537,systems/science/experiment_scheduler.ts,432,1,432,317251,83.923
538,systems/ops/ui_surface_maturity_pack.ts,180,2.4,432,317431,83.97
539,systems/contracts/schema_versioning_gate.ts,331,1.3,430.3,317762,84.056
540,systems/fractal/resonance_field_gates.ts,253,1.7,430.1,318015,84.122
541,systems/soul/soul_print_manager.ts,429,1,429,318444,84.234
542,systems/workflow/account_creation_profile_extension.ts,195,2.2,429,318639,84.285
543,systems/echo/input_purification_gate.ts,426,1,426,319065,84.396
544,lib/approval_gate.ts,355,1.2,426,319420,84.489
545,systems/hardware/compression_transfer_plane.ts,424,1,424,319844,84.599
546,systems/obsidian/obsidian_phase_pack.ts,422,1,422,320266,84.709
547,systems/security/integrity_reseal.ts,168,2.5,420,320434,84.753
548,systems/memory/memory_transport.ts,182,2.3,418.6,320616,84.801
549,systems/fractal/reversion_drill.ts,246,1.7,418.2,320862,84.865
550,systems/ops/chaos_self_healing_automation.ts,174,2.4,417.6,321036,84.91
551,systems/symbiosis/deep_symbiosis_understanding_layer.ts,417,1,417,321453,85.019
552,systems/habits/habit_cell_pool.ts,278,1.5,417,321731,85.092
553,systems/ops/cross_instance_federated_learning.ts,172,2.4,412.8,321903,85.136
554,systems/science/enhanced_reasoning_mirror.ts,412,1,412,322315,85.244
555,systems/primitives/primitive_catalog.ts,252,1.6,403.2,322567,85.31
556,systems/ops/continuous_parity_maintainer.ts,168,2.4,403.2,322735,85.353
557,systems/fractal/telemetry_aggregator.ts,237,1.7,402.9,322972,85.415
558,systems/ops/docs_surface_contract.ts,166,2.4,398.4,323138,85.459
559,systems/adaptive/habits/habit_runtime_sync.ts,394,1,394,323532,85.561
560,systems/ops/collective_intelligence_contract_check.ts,164,2.4,393.6,323696,85.604
561,systems/ops/protheus_repl.ts,164,2.4,393.6,323860,85.647
562,systems/ops/enterprise_onboarding_pack.ts,163,2.4,391.2,324023,85.689
563,systems/science/hypothesis_forge.ts,391,1,391,324414,85.791
564,systems/assimilation/trajectory_skill_distiller.ts,195,2,390,324609,85.842
565,systems/strategy/weekly_strategy_synthesis.ts,298,1.3,387.4,324907,85.92
566,systems/workflow/orchestron/intent_analyzer.ts,176,2.2,387.2,325083,85.966
567,systems/helix/helix_admission_gate.ts,383,1,383,325466,86.066
568,systems/science/scientific_method_loop.ts,383,1,383,325849,86.166
569,systems/ops/holo_overlay_compiler.ts,158,2.4,379.2,326007,86.207
570,systems/ops/universal_distribution_plane.ts,158,2.4,379.2,326165,86.248
571,systems/habits/habit_promotion_quality_gate.ts,252,1.5,378,326417,86.314
572,systems/observability/siem_bridge.ts,377,1,377,326794,86.412
573,systems/echo/value_anchor_renewal.ts,375,1,375,327169,86.51
574,lib/redaction_classification.ts,306,1.2,367.2,327475,86.59
575,systems/ops/critical_protocol_formal_suite.ts,153,2.4,367.2,327628,86.63
576,systems/ops/history_cleanliness_program.ts,153,2.4,367.2,327781,86.67
577,systems/autonomy/model_catalog_rollback.ts,122,3,366,327903,86.702
578,lib/queue_sqlite_runtime.ts,300,1.2,360,328203,86.78
579,lib/success_criteria_compiler.ts,300,1.2,360,328503,86.858
580,systems/spawn/rsi_swarm_spawn_bridge.ts,254,1.4,355.6,328757,86.924
581,systems/ops/documentation_program_hardening.ts,148,2.4,355.2,328905,86.963
582,systems/migration/self_healing_migration_daemon.ts,354,1,354,329259,87.055
583,systems/assimilation/legal_gate.ts,177,2,354,329436,87.102
584,systems/actuation/full_virtual_desktop_claw_lane.ts,186,1.9,353.4,329622,87.15
585,systems/migration/universal_importers.ts,353,1,353,329975,87.242
586,systems/spawn/mobile_edge_swarm_bridge.ts,248,1.4,347.2,330223,87.307
587,systems/ops/os_bridge.ts,144,2.4,345.6,330367,87.344
588,lib/outcome_fitness.ts,287,1.2,344.4,330654,87.419
589,systems/migration/community_repo_graduation_pack.ts,340,1,340,330994,87.508
590,systems/security/merge_guard.ts,136,2.5,340,331130,87.543
591,lib/training_conduit_schema.ts,281,1.2,337.2,331411,87.617
592,systems/continuity/sovereign_resurrection_substrate.ts,335,1,335,331746,87.704
593,lib/capability_lease.ts,278,1.2,333.6,332024,87.777
594,lib/action_envelope.ts,277,1.2,332.4,332301,87.849
595,systems/ops/root_surface_contract.ts,138,2.4,331.2,332439,87.885
596,systems/ops/legal_language_contract.ts,137,2.4,328.8,332576,87.921
597,systems/ops/wasi2_lane_adapter.ts,137,2.4,328.8,332713,87.956
598,systems/budget/unified_global_budget_governor.ts,327,1,327,333040,88.042
599,systems/strategy/strategy_profile_layer_guard.ts,251,1.3,326.3,333291,88.107
600,systems/observability/trace_bridge.ts,325,1,325,333616,88.192
601,systems/autonomy/civic_duty_allocation_engine.ts,98,3.3,323.4,333714,88.218
602,systems/vault/index.ts,189,1.7,321.3,333903,88.267
603,systems/edge/protheus_edge_runtime.ts,321,1,321,334224,88.351
604,systems/security/psycheforge/temporal_profile_store.ts,128,2.5,320,334352,88.384
605,systems/continuity/active_state_continuity_layer.ts,319,1,319,334671,88.467
606,lib/passport_iteration_chain.ts,263,1.2,315.6,334934,88.536
607,systems/autonomy/strategy_doctor.ts,112,2.8,313.6,335046,88.565
608,systems/ops/protheusctl_skills_discover.ts,92,3.4,312.8,335138,88.589
609,lib/security_integrity.ts,260,1.2,312,335398,88.657
610,systems/ops/ts_clone_drift_guard.ts,130,2.4,312,335528,88.691
611,systems/strategy/weekly_executed_outcomes_synthesis.ts,237,1.3,308.1,335765,88.753
612,systems/ops/ci_workflow_rationalization_contract.ts,128,2.4,307.2,335893,88.786
613,systems/ops/package_manifest_contract.ts,128,2.4,307.2,336021,88.819
614,systems/memory/rust_napi_binding.ts,132,2.3,303.6,336153,88.854
615,systems/ops/protheus_examples.ts,126,2.4,302.4,336279,88.887
616,lib/autonomy_receipt_schema.ts,249,1.2,298.8,336528,88.952
617,systems/science/reasoning_mirror.ts,297,1,297,336825,89.029
618,systems/autonomy/quorum_validator.ts,99,3,297,336924,89.055
619,systems/hardware/opportunistic_offload_plane.ts,296,1,296,337220,89.132
620,systems/primitives/canonical_event_log.ts,185,1.6,296,337405,89.18
621,lib/queued_backlog_runtime.ts,245,1.2,294,337650,89.244
622,systems/autonomy/swarm_orchestration_runtime.ts,98,3,294,337748,89.27
623,systems/economy/_shared.ts,209,1.4,292.6,337957,89.324
624,systems/cli/protheus_suite_tooling.ts,292,1,292,338249,89.401
625,systems/execution/legacy_runtime.ts,108,2.7,291.6,338357,89.429
626,systems/adaptive/reflex/reflex_runtime_sync.ts,291,1,291,338648,89.505
627,systems/security/emergency_stop.ts,116,2.5,290,338764,89.535
628,systems/symbiosis/neural_dormant_seed.ts,288,1,288,339052,89.61
629,systems/assimilation/graft_manager.ts,144,2,288,339196,89.648
630,systems/primitives/primitive_registry.ts,179,1.6,286.4,339375,89.694
631,systems/ops/protheus_demo.ts,119,2.4,285.6,339494,89.725
632,systems/science/advanced_statistical_extensions.ts,281,1,281,339775,89.799
633,systems/migration/post_migration_verification_report.ts,351,0.8,280.8,340126,89.89
634,systems/runtime/windows_native_runtime_parity.ts,280,1,280,340406,89.963
635,systems/security/secret_broker.ts,112,2.5,280,340518,89.992
636,systems/identity/visual_signature_engine.ts,214,1.3,278.2,340732,90.048
637,systems/primitives/cognitive_control_primitive.ts,173,1.6,276.8,340905,90.093
638,systems/fractal/critic.ts,162,1.7,275.4,341067,90.136
639,lib/backlog_lane_cli.ts,227,1.2,272.4,341294,90.195
640,systems/assimilation/source_attestation_extension.ts,151,1.8,271.8,341445,90.234
641,lib/trit.ts,226,1.2,271.2,341671,90.293
642,systems/ops/protheus_diagram.ts,113,2.4,271.2,341784,90.323
643,systems/routing/model_catalog_service.ts,102,2.6,265.2,341886,90.349
644,systems/hardware/surface_embodiment_freshness_guard.ts,265,1,265,342151,90.418
645,systems/helix/codex_root.ts,264,1,264,342415,90.487
646,lib/test_compactor_benchmark.ts,263,1,263,342678,90.556
647,systems/fractal/constitution_hooks.ts,154,1.7,261.8,342832,90.596
648,lib/tool_response_compactor.ts,216,1.2,259.2,343048,90.652
649,systems/ops/cli_ui.ts,108,2.4,259.2,343156,90.681
650,systems/fractal/shadow_trial_runner.ts,152,1.7,258.4,343308,90.72
651,systems/ops/state_kernel_migrate.ts,107,2.4,256.8,343415,90.748
652,lib/exec_compacted.ts,212,1.2,254.4,343627,90.803
653,lib/request_envelope.ts,204,1.2,244.8,343831,90.857
654,systems/assimilation/research_probe.ts,120,2,240,343951,90.888
655,systems/security/capability_lease.ts,95,2.5,237.5,344046,90.913
656,systems/ops/seed_boot_probe.ts,98,2.4,235.2,344144,90.938
657,systems/security/egress_gateway.ts,93,2.5,232.5,344237,90.963
658,systems/security/integrity_kernel.ts,93,2.5,232.5,344330,90.987
659,systems/ops/protheus_unknown_guard.ts,96,2.4,230.4,344426,91.012
660,systems/helix/strand_verifier.ts,230,1,230,344656,91.072
661,systems/edge/mobile_lifecycle_resilience.ts,229,1,229,344885,91.132
662,systems/runtime/google_ecosystem_runtime_parity.ts,229,1,229,345114,91.191
663,systems/primitives/policy_vm.ts,163,1.4,228.2,345277,91.234
664,systems/actuation/proposal_template.ts,118,1.9,224.2,345395,91.265
665,systems/security/wasm_capability_microkernel.ts,89,2.5,222.5,345484,91.288
666,systems/obsidian/vault_watcher.ts,221,1,221,345705,91.346
667,systems/ops/backlog_runtime_anchors/v6_rust50_007_anchor.ts,91,2.4,218.4,345796,91.369
